"playerId","playername","position","team","vor","points","actualPoints","overallRank","positionRank","dropoff","auctionValue","upper","lower","risk","sleeper"
2505777,"Vonta Leach","RB","FA",-176.8128,29.14,"null",403,126,"0.5243",1,29.14,29.14,"null","null"
2540171,"Joseph Randle","RB","DAL",-176.9461,29.0067,"84.1",404,127,"0.8133",1,42.7121,-9.0229,"4.7528","null"
2543745,"Jalen Saunders","WR","NO",-177.0122,51.4798,"14.3",405,145,"1.0096",1,74.8184,0,"3.7941","null"
2543559,"Lache Seastrunk","RB","TEN",-177.7279,28.2248,"null",406,128,"0.8615",1,39.4859,0,"4.5129","null"
2534871,"Derrick Coleman","RB","SEA",-177.7908,28.162,"12.35",407,129,"1.6127",1,35.5794,21.25,"6.4958","null"
2532960,"Nick Toon","WR","NO",-177.8644,50.6276,"52.25",408,146,"0.6036",1,106.3549,19.658,"3.9813","62"
2495331,"Aldrick Robinson","WR","BAL",-178.1791,50.3129,"1.9",409,147,"0.6053",1,63.4768,27.8803,"5.1855","null"
2507828,"Logan Paulsen","TE","WAS",-178.256,42.3017,"27.7",410,64,"2.8706",1,57.2544,19.24,"2.9619","null"
2505600,"Brandon Lloyd","WR","SF",-178.7568,49.7352,"64.1",411,148,"0.0641",1,81.1659,7.11,"3.1273","106"
2495159,"Dwayne Harris","WR","DAL",-178.8121,49.6799,"75.25",412,149,"0.4046",1,80.6707,11.6364,"3.3444","95"
71491,"Tiquan Underwood","WR","FA",-178.8299,49.6621,"null",413,150,"0.897",1,78.0525,-0.09,"5.5448","null"
238445,"Frank Summers","RB","FA",-179.3882,26.5646,"12.95",414,130,"0.3574",1,32.7143,15.4,"6.7426","null"
2543570,"Storm Johnson","RB","JAC",-179.4187,26.534,"16.45",415,131,"0.7788",1,38.5169,11.95,"5.2807","null"
2541966,"Jaron Brown","WR","ARI",-179.6034,48.8886,"68.35",416,151,"0.726",1,79.0821,24.2587,"3.6172","null"
2541314,"Justin Brown","WR","FA",-179.8503,48.6417,"23.1",417,152,"0.9653",1,78.5224,0,"3.9926","null"
2540225,"Tommy Bohanon","RB","NYJ",-180.0723,25.8805,"6.65",418,132,"0.9605",1,31.8732,17.7,"6.7285","null"
931,"Felix Jones","RB","FA",-180.3228,25.63,"null",419,133,"1.4919",1,25.63,25.63,"null","null"
497226,"Jim Dray","TE","CLE",-180.4528,40.1049,"59.3",420,65,"1.6137",1,52.6103,25.4178,"4.3533","null"
2532930,"DeVier Posey","WR","HOU",-180.8085,47.6835,"5.5",421,153,"0.4694",1,92.0611,-0.4463,"3.9888","61"
2532903,"Rishard Matthews","WR","MIA",-180.8229,47.6691,"44.25",422,154,"1.0126",1,71.4714,16.4864,"4.0629","null"
2530720,"Joseph Morgan","WR","FA",-181.733,46.759,"17.8",423,155,"1.7679",1,73.6761,0.0059,"3.7887","null"
2495660,"Brian Leonard","RB","FA",-181.7428,24.21,"3.25",424,134,"0.6689",1,24.21,24.21,"null","null"
2532924,"David Paulson","TE","FA",-181.8004,38.7574,"null",425,66,"1.0199",1,47.3046,26.915,"2.942","null"
2536532,"Jorvorskie Lane","RB","TB",-181.8865,24.0663,"16.6",426,135,"1.2175",1,38.5807,7.75,"4.7564","null"
2539250,"Quinton Patton","WR","SF",-181.9379,46.5541,"7.8",427,156,"3.4651",1,74.685,-0.2776,"4.1355","null"
2533028,"James Hanna","TE","DAL",-182.3327,38.225,"11.2",428,67,"1.7337",1,51.029,21.4,"3.1123","null"
2495469,"Dion Lewis","RB","FA",-182.9368,23.016,"null",429,136,"1.1324",1,35.6939,-0.2189,"4.9292","null"
89798,"Antone Smith","RB","ATL",-183.2711,22.6816,"99.25",430,137,"1.7823",1,46.7541,-1.1938,"4.0747","null"
2507850,"Jake Ballard","TE","FA",-183.3077,37.25,"null",431,68,"2.0487",1,37.25,37.25,"null","null"
2540215,"Vance McDonald","TE","SF",-184.8251,35.7326,"3.5",432,69,"2.3057",1,60.3652,2.11,"4.0836","null"
2532851,"Cyrus Gray","RB","KC",-184.8672,21.0856,"9.3",433,138,"0.9601",1,34.8006,-0.03,"5.0412","null"
80670,"Louis Murphy","WR","TB",-185.0639,43.4281,"100",434,157,"0.7101",1,82.6231,-0.5492,"3.8785","65"
497172,"Anthony Dixon","RB","BUF",-185.2397,20.713,"78.2",435,139,"1.2264",1,37.7599,-0.03,"4.5564","null"
2535963,"Phil Bates","WR","CLE",-185.742,42.75,"null",436,158,"0.172",1,42.75,42.75,"null","null"
2532823,"Juron Criner","WR","NYG",-185.806,42.686,"null",437,159,"0.351",1,70.3268,0,"4.9709","null"
2535943,"Sean McGrath","TE","FA",-185.8877,34.67,"null",438,70,"2.9742",1,34.67,34.67,"null","null"
2539958,"Darius Johnson","WR","FA",-186.022,42.47,"null",439,160,"0.5381",1,42.47,42.47,"null","null"
2539235,"Tavarres King","WR","TB",-186.292,42.2,"3.95",440,161,"0.7136",1,42.2,42.2,"null","null"
2550529,"Silas Redd","RB","WAS",-186.4148,19.538,"40.55",441,140,"0.1699",1,33.3077,-0.2002,"4.9011","null"
163982,"Will Johnson","RB","PIT",-186.5174,19.4353,"10.65",442,141,"0.8691",1,30.9929,0,"5.2335","null"
2550512,"Damien Williams","RB","MIA",-186.6521,19.3007,"64.65",443,142,"1.4701",1,47.172,-1.0345,"3.5942","null"
2550413,"Corey Washington","WR","NYG",-186.8283,41.6637,"18.8",444,162,"0.4072",1,71.9158,-1.1,"4.3575","null"
2543646,"Bruce Ellington","WR","SF",-187.1829,41.3091,"67.4",445,163,"0.3474",1,58.6854,18.298,"4.371","null"
2506931,"Kyle Williams","WR","BUF",-187.288,41.204,"null",446,164,"0.626",1,64.4975,0,"3.3999","null"
2530515,"Chris Hogan","WR","BUF",-187.7726,40.7194,"122.9",447,165,"0.5261",1,64.9961,12.9,"3.4685","null"
2536031,"Damaris Johnson","WR","HOU",-188.0555,40.4365,"96.15",448,166,"0.5924",1,51.2205,25.495,"3.7795","null"
79629,"Cedric Peerman","RB","CIN",-188.1209,17.8318,"8.7",449,143,"0.1257",1,32.9679,-1.05,"4.7416","null"
2507585,"Will Taufoou","RB","JAC",-188.1234,17.8293,"19.15",450,144,"0.2803",1,23.4733,11.35,"6.8741","null"
2530763,"Patrick DiMarco","RB","ATL",-188.3698,17.583,"24.3",451,145,"0.1897",1,18.7673,16.5,"7.9015","null"
497256,"Tony Moeaki","TE","SEA",-188.374,32.1838,"34.1",452,71,"1.6995",1,54.1366,0,"5.9152","null"
2506085,"Greg Jones","RB","FA",-188.4378,17.515,"null",453,146,"0.4517",1,17.515,17.515,"null","null"
2533335,"Derek Moye","WR","FA",-188.542,39.95,"null",454,167,"0.2527",1,39.95,39.95,"null","null"
2540230,"Kyle Juszczyk","RB","BAL",-188.6812,17.2716,"46.3",455,147,"0.4414",1,25.4814,0,"6.1475","null"
2543746,"Josh Huff","WR","PHI",-188.7537,39.7383,"52.45",456,168,"0.8351",1,61.2535,8.65,"3.8986","null"
2495445,"Jon Baldwin","WR","FA",-188.8357,39.6563,"null",457,169,"1.9369",1,71.35,0,"4.5714","null"
2533036,"LaMichael James","RB","MIA",-189.0977,16.855,"-1.05",458,148,"0.2416",1,39.5567,-8.55,"4.8599","null"
2530699,"Henry Hynoski","RB","NYG",-189.1474,16.8053,"-1.35",459,149,"0.5833",1,27.075,0,"5.7713","null"
497246,"Michael Hoomanawanui","TE","NE",-189.35,31.2078,"9.6",460,72,"1.7304",1,43.0434,5.5174,"3.6566","null"
230,"Jerome Felton","RB","MIN",-189.5313,16.4214,"5.1",461,150,"0.4376",1,18.9993,13.65,"7.6341","null"
2540187,"Michael Ford","RB","FA",-189.9301,16.0227,"null",462,151,"0.0867",1,25.3692,0,"5.7971","null"
2532934,"Chris Rainey","RB","FA",-190.0078,15.945,"null",463,152,"0.47",1,27.2263,-4.71,"4.6365","null"
2508101,"James Develin","RB","NE",-190.0258,15.927,"11.7",464,153,"0.9815",1,20.9291,7.45,"6.939","null"
2543698,"Tevin Reese","WR","FA",-190.342,38.15,"null",465,170,"0.8983",1,38.15,38.15,"null","null"
252,"Chad Henne","QB","JAC",-190.558,183.615,"18.7",466,29,"4.9048",1,307.389,82.0566,"5.1346","11"
497250,"Anthony McCoy","TE","SEA",-190.797,29.7607,"null",467,73,"0.5887",1,50.8348,0,"5.5449","null"
2535667,"Collin Mooney","RB","FA",-190.9298,15.023,"null",468,154,"0.1877",1,18.3716,10.475,"7.2701","null"
71299,"Tony Fiammetta","RB","FA",-191.0849,14.8679,"null",469,155,"0.2698",1,18.305,10.64,"7.4022","null"
2533047,"Orson Charles","RB","FA",-191.1501,14.8027,"null",470,156,"0.7194",1,18.46,9.26,"7.1538","null"
2495223,"Greg Salas","WR","NYJ",-191.2031,37.2889,"33.45",471,171,"0.1813",1,47.8241,24.75,"5.7743","null"
2550617,"Taylor Gabriel","WR","CLE",-191.2776,37.2144,"139.95",472,172,"0.306",1,48.9695,17.1,"4.6215","null"
2495437,"Allen Reisner","TE","BAL",-191.3637,29.1941,"null",473,74,"0.094",1,40.9218,12.945,"4.3399","null"
2543714,"Arthur Lynch","TE","MIA",-191.4077,29.15,"null",474,75,"0.7566",1,29.15,29.15,"null","null"
2506897,"Devin Hester","WR","ATL",-191.4911,37.0009,"203",475,173,"0.4611",1,60.8166,1.0285,"3.5259","null"
2540200,"Dion Sims","TE","MIA",-191.5077,29.05,"78.6",476,76,"1.7417",1,33.248,14.21,"5.8982","null"
2532926,"Isaiah Pead","RB","STL",-191.5592,14.3935,"null",477,157,"0.8316",1,23.3135,0,"5.5165","null"
2530598,"Jeremy Ross","WR","DET",-191.6761,36.8159,"120.5",478,174,"0.6202",1,55.6098,11.6585,"3.6669","null"
2536056,"Jeremy Stewart","RB","DEN",-192.1797,13.7731,"2.1",479,158,"0.7601",1,21.5451,-0.09,"5.7904","null"
2543750,"Jeff Janis","WR","GB",-192.2281,36.2639,"4.4",480,175,"0.2769",1,61.1155,-2.2,"3.4296","null"
2540179,"DaRick Rogers","WR","KC",-192.3646,36.1274,"null",481,176,"0.4781",1,61.2071,0,"3.8079","null"
2534844,"Alvester Alexander","RB","FA",-192.6019,13.3509,"null",482,159,"1.0541",1,14.6564,11.64,"7.6497","null"
2543689,"Kevin Norwood","WR","SEA",-192.6454,35.8466,"24.3",483,177,"0.4645",1,66.8652,0,"3.5686","null"
2506562,"Matt Cassel","QB","MIN",-192.7917,181.3812,"11.65",484,30,"19.3",1,345.5262,7.2839,"6.7898","6"
2541834,"Josh Hill","TE","NO",-192.821,27.7368,"70.4",485,77,"0.9266",1,33.9997,20.55,"5.6661","null"
2535966,"Brenton Bersin","WR","CAR",-193.0399,35.4521,"54.3",486,178,"0.2124",1,51.8411,7.8,"4.3803","null"
2495326,"Kealoha Pilares","WR","FA",-193.18,35.312,"null",487,179,"0.2858",1,40.7555,27.77,"5.6392","null"
2643,"Jalen Parmele","RB","FA",-193.2777,12.6751,"-0.75",488,160,"1.0644",1,19.9008,-0.24,"5.9573","null"
2541828,"Frankie Hammond","WR","KC",-193.3245,35.1675,"24.45",489,180,"0.6025",1,47.9712,17.25,"5.1829","null"
2541905,"Myles White","WR","GB",-193.607,34.885,"null",490,181,"1.6444",1,34.885,34.885,"null","null"
4231,"Jed Collins","TE","DET",-193.6777,26.88,"16.55",491,78,"0.1948",1,42.0518,20.4,"5.106","null"
4231,"Jed Collins","TE","DET",-193.6777,26.88,"16.55",491,78,"0.1948",1,42.0518,20.4,"5.106","null"
2499255,"Richard Gordon","TE","KC",-193.8174,26.7403,"1",492,79,"0.4449",1,41.8575,5.795,"6.4177","null"
2506107,"Kellen Winslow","TE","FA",-193.9277,26.63,"null",493,80,"1.2888",1,26.63,26.63,"null","null"
2495474,"Ryan Williams","RB","DAL",-194.0343,11.9185,"null",494,161,"0.6957",1,25.0989,-1.8178,"5.1453","null"
2540260,"Alan Bonner","WR","HOU",-194.247,34.245,"null",495,182,"2.199",1,34.245,34.245,"null","null"
1060,"Gary Barnidge","TE","CLE",-194.597,25.9607,"36.4",496,81,"1.2395",1,39.477,0,"3.9672","null"
2495967,"Leon Washington","RB","TEN",-194.6498,11.3029,"65.2",497,162,"0.217",1,20.628,-0.45,"5.9738","null"
497192,"Joe McKnight","RB","KC",-194.8102,11.1426,"27.75",498,163,"0.1824",1,19.7879,-0.12,"6.1902","null"
2540011,"Chris Thompson","RB","WAS",-194.9234,11.0293,"17.4",499,164,"0.4041",1,23.5341,-2.52,"5.4349","null"
2539289,"Kenjon Barner","RB","PHI",-195.0617,10.8911,"null",500,165,"0.8221",1,22.5566,-1.3301,"5.8389","null"
2539663,"Mike Gillislee","RB","MIA",-195.5935,10.3593,"null",501,166,"0.8116",1,15.6399,0,"6.4037","null"
79625,"Bear Pascoe","TE","ATL",-195.8361,24.7217,"8.45",502,82,"0.8725",1,30.7286,23.1,"6.8265","null"
79625,"Bear Pascoe","TE","ATL",-195.8361,24.7217,"8.45",502,82,"0.8725",1,30.7286,23.1,"6.8265","null"
2506619,"Daniel Fells","TE","NYG",-195.8369,24.7209,"65.2",503,83,"1.8022",1,49.5363,0.6,"5.3338","null"
2508096,"Tyler Clutts","RB","DAL",-196.1741,9.7787,"1.15",504,167,"0.4848",1,17.2777,0.93,"6.4594","null"
2540181,"Josh Boyce","WR","NE",-196.2558,32.2362,"null",505,183,"1.0809",1,38.9814,23.775,"5.2747","null"
2541432,"Michael Cox","RB","NYG",-196.636,9.3168,"10.25",506,168,"0.2213",1,15.0599,-0.257,"6.8234","null"
497270,"Arrelious Benn","WR","JAC",-196.6362,31.8558,"null",507,184,"1.556",1,70.4777,-0.03,"4.5802","null"
2543695,"Jay Prosch","RB","HOU",-196.6818,9.271,"4.6",508,169,"0.5303",1,12.1777,5,"7.3737","null"
2508051,"John Conner","RB","NYJ",-197.0328,8.92,"14.75",509,170,"0.4394",1,8.92,8.92,"null","null"
2506817,"Montell Owens","RB","CHI",-197.3915,8.5612,"null",510,171,"0.6524",1,13.4119,0,"5.8313","null"
2550407,"Zurlon Tipton","RB","IND",-197.5528,8.4,"20.1",511,172,"1.384",1,8.4,8.4,"null","null"
2532834,"Michael Egnew","TE","PIT",-197.5804,22.9774,"null",512,84,"0.1574",1,23.6647,22.025,"7.7601","null"
2495877,"Jeff King","TE","FA",-197.6977,22.86,"null",513,85,"0.267",1,22.86,22.86,"null","null"
2507752,"Tom Crabtree","TE","NO",-197.7777,22.78,"null",514,86,"0.6638",1,22.78,22.78,"null","null"
81308,"Mike Thomas","WR","FA",-198.0371,30.4549,"null",515,185,"0.8682",1,36.8709,19.7428,"5.9568","null"
2543499,"Derek Carr","QB","OAK",-198.1339,176.039,"165.6",516,31,"36.8415",1,318.5114,24.2667,"6.612","8"
2495288,"Virgil Green","TE","DEN",-198.1517,22.4061,"22.5",517,87,"1.0797",1,36.0524,-0.1365,"3.3134","null"
81306,"Brandon Tate","WR","CIN",-198.3473,30.1447,"80.5",518,186,"1.8554",1,52.527,10.7,"4.0128","null"
2495220,"Evan Royster","RB","FA",-198.535,7.4178,"null",519,173,"0.9157",1,11.5673,0,"6.9153","null"
2532835,"Rhett Ellison","TE","MIN",-198.7314,21.8263,"56.2",520,88,"1.0185",1,33.2994,0,"3.6611","null"
2533012,"Vick Ballard","RB","IND",-199.3386,6.6142,"null",521,174,"1.0692",1,26.0761,-17.3362,"2.7493","null"
2541388,"Brice Butler","WR","OAK",-199.4635,29.0285,"75",522,187,"1.7217",1,42.1136,11.75,"5.527","null"
2507209,"LeRon McClain","RB","FA",-199.5628,6.39,"null",523,175,"2.125",1,6.39,6.39,"null","null"
2507182,"Matt Spaeth","TE","PIT",-199.7314,20.8263,"15.9",524,89,"0.1919",1,29.5211,0,"4.6758","null"
2541187,"Demetrius Harris","TE","KC",-199.7684,20.7893,"6",525,90,"0.3223",1,31.2073,0,"3.2813","null"
1992,"Craig Stevens","TE","TEN",-200.0783,20.4795,"5.9",526,91,"0.1975",1,25.8242,14.75,"5.9395","null"
2495347,"Lee Smith","TE","BUF",-200.1032,20.4545,"19.3",527,92,"0.7582",1,25.3162,16.175,"6.6738","null"
2533353,"Cory Harkey","TE","STL",-200.4483,20.1095,"22.25",528,93,"0.8429",1,30.0181,0,"4.5021","null"
2506916,"Brad Smith","WR","PHI",-200.9419,27.5501,"3.7",529,188,"1.9012",1,57.6534,3.65,"5.4149","null"
2540270,"Miguel Maysonet","RB","FA",-201.2528,4.7,"null",530,176,"1.297",1,4.7,4.7,"null","null"
2495224,"Weslye Saunders","TE","FA",-201.2747,19.2831,"null",531,94,"1.1981",1,21.4758,16.245,"6.8373","null"
2534244,"Chase Ford","TE","MIN",-201.3077,19.25,"67.7",532,95,"2.3339",1,19.25,19.25,"null","null"
2495306,"Ricardo Lockette","WR","SEA",-201.4284,27.0636,"52.25",533,189,"2.8345",1,40.5341,13.2359,"5.0193","null"
2534232,"Brad Smelley","RB","STL",-202.1228,3.83,"null",534,177,"1.6981",1,3.6134,2.85,"8.0679","null"
2530516,"Robert Hughes","RB","ARI",-202.9767,2.976,"27.05",535,178,"1.7572",1,4.4424,0,"7.4321","null"
2532941,"Gerell Robinson","TE","MIA",-203.6377,16.92,"null",536,96,"0.0875",1,16.92,16.92,"null","null"
71435,"John Phillips","TE","SD",-203.6455,16.9122,"7.15",537,97,"0.6008",1,18.2471,14.92,"7.6126","null"
2540259,"MarQueis Gray","TE","BUF",-203.8049,16.7528,"29.1",538,98,"1.1806",1,23.3408,7.625,"4.143","null"
2495449,"Tandon Doss","WR","JAC",-204.2579,24.2341,"null",539,190,"0.0956",1,38.5401,0,"4.5336","null"
2495296,"Lestar Jean","WR","FA",-204.2681,24.2239,"null",540,191,"0.481",1,28.0401,19.845,"6.6891","null"
497260,"Seyi Ajirotutu","WR","SD",-204.439,24.053,"10.75",541,192,"1.0655",1,35.9543,0,"5.2337","null"
2550263,"Juwan Thompson","RB","DEN",-204.665,1.2877,"66.85",542,179,"0.3077",1,3.8688,-1.5,"7.4519","null"
216,"Fred Davis","TE","FA",-204.6877,15.87,"null",543,99,"0.6871",1,15.87,15.87,"null","null"
2531218,"Chase Reynolds","RB","STL",-204.8028,1.15,"null",544,180,"0.4327",1,1.15,1.15,"null","null"
2506928,"Domenik Hixon","WR","FA",-205.0592,23.4328,"null",545,193,"1.1316",1,25.0898,20.95,"6.9377","null"
2507933,"Chris Gronkowski","RB","FA",-205.1428,0.81,"null",546,181,"0.4227",1,0.81,0.81,"null","null"
2507486,"Kellen Davis","TE","DET",-205.2833,15.2744,"1",547,100,"0.4434",1,22.8007,0,"2.7345","null"
2540204,"Spencer Ware","RB","KC",-205.3281,0.6247,"null",548,182,"0.5497",1,0.6992,0.525,"8.1757","null"
79589,"David Johnson","TE","SD",-205.4664,15.0913,"1.6",549,101,"0.6715",1,16.7126,12.845,"7.1876","null"
2539265,"Rex Burkhead","RB","CIN",-205.8028,0.15,"21.7",550,183,"0.15",1,0.15,0.15,"null","null"
2495338,"Dane Sanzenbacher","WR","CIN",-205.9497,22.5423,"21.75",551,194,"1.7017",1,34.2933,0,"5.4332","null"
81869,"Bernard Scott","RB","FA",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
1037847,"Deji Karim","RB","IND",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
2495269,"Delone Carter","RB","FA",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
2508119,"Alex Green","RB","FA",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
2532949,"Michael Smith","RB","FA",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
2533347,"Bradie Ewing","RB","JAC",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
2540209,"Cierre Wood","RB","FA",-205.9528,0,"null",686,184,"0",1,0,0,"null","null"
2550448,"Trey Watts","RB","STL",-205.9528,0,"9.45",686,184,"0.06",1,0,0,"null","null"
2550633,"Senorise Perry","RB","CHI",-205.9528,0,"0.85",686,184,"0.42",1,0,0,"null","null"
2495234,"Luke Stocker","TE","TB",-205.987,14.5708,"13.15",552,102,"0.6479",1,17.5373,10.025,"6.9496","null"
80630,"Kahlil Bell","RB","FA",-206.0728,-0.12,"null",688,185,"1.215",1,-0.12,-0.12,"null","null"
71247,"James Casey","TE","PHI",-206.2888,14.2689,"23.85",553,103,"0.818",1,20.0085,7.7633,"6.2876","null"
2504253,"Plaxico Burress","WR","FA",-206.432,22.06,"null",554,195,"2.4784",1,22.06,22.06,"null","null"
2533035,"David Wilson","RB","FA",-206.6728,-0.72,"null",696,186,"3.03",1,-0.72,-0.72,"null","null"
2540233,"Nick Kasa","TE","OAK",-206.9809,13.5768,"null",555,104,"0.338",1,20.6794,0,"3.0871","null"
89688,"Kevin Brock","TE","CIN",-207.2327,13.325,"8.15",556,105,"0.8237",1,13.325,13.325,"null","null"
2506531,"Joel Dreessen","TE","FA",-207.4051,13.1526,"null",557,106,"1.5478",1,19.6333,0,"3.3733","null"
2550658,"Branden Oliver","RB","SD",-207.9028,-1.95,"155.25",702,187,"4.92",1,-1.95,-1.95,"null","null"
2508064,"Mickey Shuler","TE","FA",-208.7077,11.85,"1",558,107,"0.5002",1,11.85,11.85,"null","null"
497288,"Jacoby Ford","WR","TEN",-208.8708,19.6212,"null",559,196,"0.2274",1,26.9735,4.7,"4.4361","null"
2495284,"Clyde Gates","WR","TEN",-208.9501,19.5419,"null",560,197,"0.5065",1,24.1841,10.6071,"6.4807","null"
2539202,"Chris Gragg","TE","BUF",-209.1981,11.3597,"20.2",561,108,"0.1012",1,18.0646,0,"5.7367","null"
2506037,"Ben Hartsock","TE","FA",-209.2177,11.34,"null",562,109,"0.6621",1,11.34,11.34,"null","null"
2507902,"Marlon Moore","WR","CLE",-209.2462,19.2458,"16.1",563,198,"0.5333",1,41.4444,0,"4.1326","null"
2540232,"Jack Doyle","TE","IND",-209.3807,11.177,"47.7",564,110,"1.1314",1,11.9236,9.75,"7.646","null"
2535988,"Brittan Golden","WR","ARI",-209.667,18.825,"null",565,199,"0.2893",1,18.825,18.825,"null","null"
2541390,"Kevin Dorsey","WR","GB",-209.892,18.6,"1.6",566,200,"0.651",1,18.6,18.6,"null","null"
2530959,"Marcus Harris","WR","NYG",-210.0206,18.4714,"null",567,201,"1.2982",1,28.1345,0,"3.5975","null"
2543794,"Crockett Gillmore","TE","BAL",-210.379,10.1788,"34.15",568,111,"0.2851",1,17.2686,0,"5.1871","null"
2534742,"Taylor Thompson","TE","TEN",-210.6453,9.9124,"5.6",569,112,"0.2259",1,15.8925,0,"6.0275","null"
2540928,"Darren Fells","TE","ARI",-210.6827,9.875,"15.65",570,113,"0.4384",1,9.875,9.875,"null","null"
2495724,"Dante Rosario","TE","CHI",-211.0597,9.498,"30.4",571,114,"0.4489",1,18.3443,0,"4.1276","null"
248,"Lavelle Hawkins","WR","FA",-211.0655,17.4265,"null",572,202,"1.1431",1,26.0279,-0.03,"3.9097","null"
2508137,"Ryan Taylor","TE","CLE",-211.1824,9.3753,"null",573,115,"0.9079",1,16.6268,0,"5.752","null"
2507596,"Marcus Thigpen","RB","BUF",-211.5028,-5.55,"37.25",705,188,"null",1,-5.55,-5.55,"null","null"
2540279,"Nick Williams","WR","FA",-211.572,16.92,"null",574,203,"1.4882",1,16.92,16.92,"null","null"
2505975,"D.J. Williams","TE","CHI",-211.8349,8.7229,"null",575,116,"1.164",1,13.0357,-0.03,"4.9817","null"
2495211,"Niles Paul","TE","WAS",-212.3458,8.212,"118.05",576,117,"1.46",1,13.0376,-0.24,"6.0718","null"
2495245,"Ryan Whalen","WR","FA",-212.8452,15.6468,"null",577,204,"0.4909",1,23.3565,0,"4.2855","null"
2534436,"Deonte Thompson","WR","BUF",-213.2753,15.2167,"null",578,205,"0.2315",1,21.9328,0,"5.5417","null"
2495242,"Terrence Toliver","WR","FA",-213.397,15.095,"null",579,206,"0.268",1,15.095,15.095,"null","null"
497312,"Preston Parker","WR","NYG",-213.6166,14.8754,"138.8",580,207,"0.2788",1,23.9492,7.2,"5.8999","null"
1037836,"Fendi Onobun","TE","JAC",-213.652,6.9058,"null",581,118,"0.5398",1,10.5184,0,"5.5902","null"
2541785,"Adam Thielen","WR","MIN",-213.7135,14.7785,"36.2",582,208,"0.5611",1,23.3768,0,"5.4362","null"
2530540,"Konrad Reuland","TE","BAL",-213.9595,6.5982,"null",583,119,"0.7283",1,9.8494,0,"5.7694","null"
2495446,"Armon Binns","WR","FA",-214.0773,14.4147,"null",584,209,"0.8922",1,21.5174,0,"4.5413","null"
2508020,"Richie Brockel","RB","CAR",-214.1428,-8.19,"null",706,189,"null",1,1.6716,-8.19,"6.4858","null"
2534820,"Garrett Celek","TE","SF",-214.424,6.1338,"9.95",585,120,"0.8749",1,10.6734,1.45,"6.0668","null"
497344,"Stephen Williams","WR","FA",-214.472,14.02,"null",586,210,"1.0125",1,14.02,14.02,"null","null"
1037366,"Michael Palmer","TE","PIT",-214.9517,5.606,"7.15",587,121,"0.8687",1,8.6025,0,"6.8325","null"
2532909,"Marvin McNutt","WR","FA",-215.467,13.025,"null",588,211,"0.355",1,13.025,13.025,"null","null"
2543836,"T.J. Jones","WR","DET",-215.502,12.99,"null",589,212,"0.6767",1,19.7856,0,"4.7659","null"
2530977,"Mike McNeill","TE","FA",-215.646,4.9117,"null",590,122,"0.5802",1,7.3318,0,"6.3859","null"
2507405,"Matthew Mulligan","TE","TEN",-215.9947,4.563,"null",591,123,"0.5755",1,7.9642,0,"6.7153","null"
2533539,"Tommy Streeter","WR","JAC",-216.142,12.35,"1",592,213,"0.0865",1,12.35,12.35,"null","null"
2533544,"Eric Page","WR","FA",-216.2154,12.2766,"null",593,214,"0.1415",1,15.1829,8.25,"6.5227","null"
2507029,"Eric Weems","WR","ATL",-216.2416,12.2504,"39",594,215,"0.4335",1,27.4269,-1.55,"4.7127","null"
2543810,"Ted Bolser","TE","FA",-216.4577,4.1,"null",595,124,"0.4875",1,4.1,4.1,"null","null"
2530660,"Kamar Aiken","WR","BAL",-216.472,12.02,"82.05",596,216,"0.4232",1,12.02,12.02,"null","null"
2508020,"Richie Brockel","TE","CAR",-216.6827,3.875,"null",597,125,"0.775",1,1.6716,-8.19,"5.7664","null"
2539674,"Rodney Smith","WR","CLE",-216.8783,11.6137,"1",598,217,"0.6286",1,17.6892,0,"5.0593","null"
2503158,"Brandon Stokley","WR","FA",-216.912,11.58,"null",599,218,"1.6457",1,11.58,11.58,"null","null"
2550485,"Gator Hoskins","TE","FA",-217.2077,3.35,"6.15",600,126,"0.59",1,3.35,3.35,"null","null"
2534232,"Brad Smelley","TE","STL",-217.7077,2.85,"null",601,127,"1.515",1,3.6134,2.85,"7.9853","null"
497248,"Jeron Mastrud","TE","FA",-217.8877,2.67,"null",602,128,"2.67",1,2.67,2.67,"null","null"
2507539,"Anthony Armstrong","WR","FA",-218.1019,10.3901,"null",603,219,"1.0887",1,15.5097,0,"5.3771","null"
2530713,"Jeff Maehl","WR","PHI",-219.0134,9.4786,"11.9",604,220,"0.3752",1,13.5263,3.4,"6.5611","null"
2530798,"Michael Preston","WR","FA",-219.3677,9.1243,"null",605,221,"1.2923",1,13.8344,0,"6.291","null"
2550163,"Michael Campanaro","WR","BAL",-219.4097,9.0823,"29.15",606,222,"2.5565",1,13.8336,0,"5.5988","null"
1074,"Dustin Keller","TE","FA",-220.5577,0,"null",686,129,"0",1,0,0,"null","null"
497220,"Nate Byham","TE","FA",-220.5577,0,"null",686,129,"0",1,0,0,"null","null"
2532991,"Evan Rodriguez","TE","TB",-220.5577,0,"null",686,129,"0",1,0,0,"null","null"
2539283,"Jake Stoneburner","TE","MIA",-220.5577,0,"null",686,129,"0",1,0,0,"null","null"
2539299,"D.C. Jefferson","TE","FA",-220.5577,0,"null",686,129,"0",1,0,0,"null","null"
