"playerId","playername","position","team","vor","points","actualPoints","overallECR","overallRank","positionRank","cost","dropoff","adp","adpdiff","auctionValue","upper","lower","risk","sleeper"
2543792,"Matt Hazel","WR","MIA",-227.184,2.9435,"null","null",653,238,"null","0.1148","47","-671",0,6.1951,0,"6.3692","null"
2553453,"Andre Debose","WR","FA",-227.2591,2.8684,"null","null",654,239,"null","0.1742","129.5","-589.5",0.3333,6.2848,0,"6.3293","null"
2553874,"Titus Davis","WR","SD",-227.3384,2.7891,"null","null",655,240,"null","0.9199","73","-647",0,5.8702,0,"6.4402","null"
497288,"Jacoby Ford","WR","TEN",-227.5282,2.5993,"null","null",656,241,"null","1.4601","null","null",0,4.4118,0,"5.4333","null"
2530959,"Marcus Harris","WR","NYG",-228.9884,1.1391,"null","null",657,242,"null","0.4577","null","null",0,2.4982,0,"7.1684","null"
2550162,"James Wright","WR","CIN",-228.9884,1.1391,"null","null",657,242,"null","0.99","98","-624",0,2.4982,0,"5.8218","null"
2550183,"Jeremy Butler","WR","BAL",-229.9038,0.2237,"null","null",659,244,"null","0.1491","292","-432",0.3333,0.2788,0,"7.6618","null"
497218,"Trindon Holliday","WR","OAK",-230.0529,0.0746,"null","null",660,245,"null","0.0373","null","null",1,0.0929,0,"7.7021","null"
497336,"Damian Williams","WR","STL",-230.0529,0.0746,"null","null",660,245,"null","0.0746","176","-549",1,0.1064,0,"7.6992","null"
1030,"Mario Manningham","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
4487,"Matthew Slater","WR","NE",-230.1275,0,"null","null",730,246,"null","0","null","null",1,0,0,"null","null"
71491,"Tiquan Underwood","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
497262,"Danario Alexander","WR","FA",-230.1275,0,"null","null",730,246,"null","0","364","-363",1,0,0,"null","null"
2495843,"Derek Hagan","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2505310,"Kassim Osgood","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2506222,"Josh Cribbs","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",1,0,0,"null","null"
2506746,"Micheal Spurlock","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2506916,"Brad Smith","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",1,0,0,"null","null"
2507596,"Marcus Thigpen","WR","BUF",-230.1275,0,"null","null",730,246,"null","0","null","null",0,7.0323,0,"6.4455","null"
2507654,"Chris Williams","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2528181,"Bryan Walters","WR","JAC",-230.1275,0,"null","null",730,246,"null","0","null","null",0.5,0,0,"null","null"
2530575,"Drew Davis","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2532809,"LaRon Byrd","WR","MIA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2532823,"Juron Criner","WR","NYG",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"-0.8394","null"
2533038,"Justin Blackmon","WR","JAC",-230.1275,0,"null","null",730,246,"null","0","327","-400",0.75,0,0,"-1.1494","null"
2533537,"Stephen Hill","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0.3333,0,0,"-0.622","null"
2534779,"Julian Talley","WR","NYG",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2535963,"Phil Bates","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2537931,"Josh Gordon","WR","CLE",-230.1275,0,"null","null",730,246,"null","0","177.56","-549.44",1.75,0,0,"-1.0405","null"
2539203,"Cobi Hamilton","WR","MIA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2540179,"DaRick Rogers","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0.3333,0,0,"null","null"
2543471,"Kelvin Benjamin","WR","CAR",-230.1275,0,"null","null",730,246,"null","0","40.81","-686.19",17.925,0,0,"1.0405","null"
2543698,"Tevin Reese","WR","CIN",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2543818,"Jeremy Gallon","WR","OAK",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2543836,"T.J. Jones","WR","DET",-230.1275,0,"null","null",730,246,"null","0","null","null",1,0,0,"-1.0459","null"
2550198,"Bennie Fowler","WR","DEN",-230.1275,0,"null","null",730,246,"null","0","89","-638",0,0,0,"null","null"
2550223,"Freddie Martino","WR","ATL",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2550415,"Tony Washington","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2550500,"Solomon Patton","WR","DEN",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2550600,"Nathan Slaughter","WR","FA",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2552413,"Dres Anderson","WR","SF",-230.1275,0,"null","null",730,246,"null","0","209","-518",0,0,0,"null","null"
2552414,"Ezell Ruffin","WR","IND",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2552427,"Tony Lippett","WR","MIA",-230.1275,0,"null","null",730,246,"null","0","298","-429",0,0,0,"null","null"
2552479,"DaRon Brown","WR","KC",-230.1275,0,"null","null",730,246,"null","0","98","-629",0.6667,0,0,"null","null"
2552657,"DeAndrew White","WR","SF",-230.1275,0,"null","null",730,246,"null","0","216.5","-510.5",0,0,0,"null","null"
2553470,"Darius Davis","WR","SF",-230.1275,0,"null","null",730,246,"null","0","64","-663",0,0,0,"null","null"
2553506,"Ricky Collins","WR","GB",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553509,"Adrian Coxson","WR","GB",-230.1275,0,"null","null",730,246,"null","0","130.5","-596.5",0,0,0,"null","null"
2553526,"Antwan Goodley","WR","DAL",-230.1275,0,"null","null",730,246,"null","0","51","-676",0,0,0,"null","null"
2553527,"Deontay Greenberry","WR","DAL",-230.1275,0,"null","null",730,246,"null","0","66.33","-660.67",0,0,0,"null","null"
2553546,"Vernon Johnson","WR","DET",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553575,"Levi Norwood","WR","CHI",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553599,"Jaxon Shipley","WR","FA",-230.1275,0,"null","null",730,246,"null","0","78","-649",0,0,0,"null","null"
2553628,"Cam Worthy","WR","BAL",-230.1275,0,"null","null",730,246,"null","0","15","-712",0,0,0,"null","null"
2553634,"Damarr Aultman","WR","MIA",-230.1275,0,"null","null",730,246,"null","0","208.67","-518.33",0,0,0,"null","null"
2553641,"DaVaris Daniels","WR","MIN",-230.1275,0,"null","null",730,246,"null","0","84","-643",0.5,0,0,"null","null"
2553649,"Devin Gardner","WR","PIT",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553653,"Josh Harper","WR","OAK",-230.1275,0,"null","null",730,246,"null","0","71","-656",0,0,0,"null","null"
2553668,"Jordan Leslie","WR","MIN",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553671,"Gavin Lutman","WR","MIN",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553692,"Rasheed Bailey","WR","PHI",-230.1275,0,"null","null",730,246,"null","0","172","-555",0,0,0,"null","null"
2553703,"Devante Davis","WR","PHI",-230.1275,0,"null","null",730,246,"null","0","103","-624",1,0,0,"null","null"
2553716,"Rannell Hall","WR","TB",-230.1275,0,"null","null",730,246,"null","0","79.5","-647.5",0,0,0,"null","null"
2553767,"George Farmer","WR","DAL",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553802,"R.J. Harris","WR","NO",-230.1275,0,"null","null",730,246,"null","0","59","-668",0,0,0,"null","null"
2553811,"Deon Long","WR","TEN",-230.1275,0,"null","null",730,246,"null","0","null","null",0,0,0,"null","null"
2553892,"Austin Hill","WR","FA",-230.1275,0,"null","null",730,246,"null","null","null","null",0,0,0,"null","null"
2553913,"Tyrell Williams","WR","SD",-230.1275,0,"null","null",730,246,"null","null","null","null",0.6667,0,0,"null","null"
2552382,"Malcolm Brown","RB","STL",-233.6072,-51.7187,"null","null",735,203,"null","null","137.44","-648.56",0.5,-31.5021,-84.905,"2.452","null"
2543801,"Jimmy Garoppolo","QB","NE",-263.9006,59.3377,"null","340",662,34,"null","10.8696","204.96","-582.04",0.5,91.2381,24.3246,"3.0243","19"
2506444,"Kyle Orton","QB","FA",-272.7581,50.4801,"null","null",663,35,"null","4.8505","null","null",1,62.923,-1.1185,"7.1387","null"
100025,"Eagles","DST","PHI",-275.2535,241.0333,"null","239",664,13,"null","6.7032","155.13","-633.87",1.15,293.3879,-110.3,"6.5406","10"
2543462,"Johnny Manziel","QB","CLE",-276.7824,46.4559,"null","256",665,36,"null","3.0128","195.21","-594.79",1,79.4621,-1.7844,"6.1168","null"
100007,"Browns","DST","CLE",-276.9377,239.3491,"null","288",666,14,"null","10.6203","209.18","-581.82",0.75,300.467,215.8,"3.8285","19"
79858,"Mark Sanchez","QB","PHI",-278.4349,44.8033,"null","259",667,37,"null","6.9809","218.29","-573.71",0.5,107.1311,-1.1,"3.7134","11"
2495443,"Ryan Mallett","QB","HOU",-281.1554,42.0828,"null","343",668,38,"null","10.3546","185.18","-607.82",1,90.8522,-12.3,"5.3627","7"
100011,"Packers","DST","GB",-286.9757,229.3111,"null","207",669,15,"null","5.4063","172.32","-621.68",1.375,408.9612,201.55,"3.6646","20"
100004,"Panthers","DST","CAR",-288.1402,228.1466,"null","179",670,16,"null","8.5259","169.4","-625.6",1.175,414.3195,150.7,"2.365","23"
2495240,"Tyrod Taylor","QB","BUF",-289.6762,33.562,"null","330",671,39,"null","5.4064","187.46","-608.54",0.5,157.5596,-34.4369,"7.0202","5"
2532820,"Kirk Cousins","QB","WAS",-293.3438,29.8944,"null","338",672,40,"null","7.4538","210.88","-586.12",0.5,43.6384,-6.6,"2.1292","null"
100019,"Dolphins","DST","MIA",-296.6237,219.6631,"null","195",673,17,"null","3.0041","154.86","-643.14",1.125,243.051,162.85,"6.3143","11"
100023,"Giants","DST","NYG",-296.7085,219.5783,"null","294",674,18,"null","8.6179","218.28","-580.72",0.5,240.3145,-124.35,"4.2711","16"
2539228,"EJ Manuel","QB","BUF",-296.8213,26.417,"null","null",675,41,"null","8.3963","null","null",0.3333,53.1647,-2.1,"2.8864","null"
100024,"Jets","DST","NYJ",-302.5473,213.7395,"null","199",676,19,"null","9.6077","150.49","-650.51",1.325,379.5897,159.1,"5.0956","13"
2543605,"Zach Mettenberger","QB","TEN",-304.7739,18.4644,"null","null",677,42,"null","1.3729","240.64","-561.36",0.5,39.9827,-1.9025,"3.7786","null"
2504833,"Shaun Hill","QB","MIN",-305.6613,17.5769,"null","null",678,43,"null","1.2824","177.5","-625.5",0.25,40.3484,-0.2,"6.1518","null"
2495748,"Drew Stanton","QB","ARI",-306.6321,16.6061,"null","null",679,44,"null","1.1861","341","-463",0.5,33.1897,-2.2,"3.9082","null"
2539275,"Mike Glennon","QB","TB",-307.2552,15.983,"null","null",680,45,"null","1.7937","247","-558",0.5,30.2565,-0.2,"2.9395","null"
100009,"Broncos","DST","DEN",-308.1054,208.1814,"null","169",681,20,"null","10.9933","162.19","-643.81",1.575,378.495,189.95,"5.0742","14"
252,"Chad Henne","QB","JAC",-308.3812,14.857,"null","null",682,46,"null","1.445","null","null",0.25,24.6858,-0.2,"3.6889","null"
2552369,"Bryce Petty","QB","NYJ",-309.7168,13.5215,"null","null",683,47,"null","0.8623","118.55","-689.45",0.5,34.2359,-0.35,"5.1317","null"
2506546,"Derek Anderson","QB","CAR",-309.9357,13.3026,"null","null",684,48,"null","1.3907","68","-741",0.25,22.8674,-1.1,"3.4566","null"
2532970,"Brandon Weeden","QB","DAL",-311.2224,12.0158,"null","null",685,49,"null","1.0652","171.5","-638.5",0.5,23.5204,-1.1,"4.0595","null"
2533349,"Austin Davis","QB","STL",-311.4302,11.808,"null","null",686,50,"null","1.8209","312","-499",0.25,19.4015,-1.3,"2.8233","null"
497123,"Colt McCoy","QB","WAS",-313.1451,10.0932,"null","null",687,51,"null","0.6215","245.67","-566.33",0.25,21.381,-3.3989,"4.6917","null"
2501078,"Matt Hasselbeck","QB","IND",-313.3573,9.881,"null","null",688,52,"null","0.9136","254","-559",0.25,27.1426,-0.7478,"2.1269","null"
497135,"Tim Tebow","QB","PHI",-314.1758,9.0625,"null","null",689,53,"null","0.4499","196.6","-617.4",0.75,21.6499,0,"9.93","null"
2495974,"Charlie Whitehurst","QB","TEN",-314.3659,8.8723,"null","null",690,54,"null","0.5949","null","null",0.25,21.405,0,"3.6203","null"
2504531,"Michael Vick","QB","PIT",-314.8854,8.3528,"null","null",691,55,"null","0.3521","null","null",0.5,16.2395,-1.3008,"3.5391","null"
497108,"Jimmy Clausen","QB","CHI",-315.0362,8.2021,"null","null",692,56,"null","0.5033","null","null",0.25,15.3934,-4.745,"2.4698","null"
2495441,"Blaine Gabbert","QB","SF",-315.439,7.7993,"null","null",693,57,"null","0.2144","318","-500",0,12.1889,-1.2,"5.6597","null"
2543640,"Tom Savage","QB","HOU",-315.6399,7.5983,"null","null",694,58,"null","0.3312","293","-526",0.5,23.2517,-3.165,"6.264","null"
2552371,"Garrett Grayson","QB","NO",-315.6667,7.5715,"null","null",695,59,"null","0.732","121.42","-698.58",0.5,18.4909,0,"7.3525","null"
100008,"Cowboys","DST","DAL",-316.2046,200.0822,"null","293",696,21,"null","7.1394","203.66","-617.34",0.75,221.9983,156.45,"6.2648","12"
2532888,"Case Keenum","QB","STL",-316.2755,6.9628,"null","null",697,60,"null","0.3487","311","-511",0.25,14.0779,0,"3.2977","null"
2495215,"Christian Ponder","QB","OAK",-316.5219,6.7163,"null","null",698,61,"null","0.2835","null","null",0.5,15.2059,-0.2,"4.8782","null"
2495425,"Scott Tolzien","QB","GB",-316.7263,6.5119,"null","null",699,62,"null","0.4186","315.33","-508.67",0.5,12.2909,-7.6926,"6.9792","null"
2552576,"Sean Mannion","QB","STL",-316.8845,6.3537,"null","null",700,63,"null","0.5917","116.7","-708.3",0.25,13.9211,0,"7.3723","null"
2533436,"Brock Osweiler","QB","DEN",-317.4053,5.833,"null","null",701,64,"null","0.1437","188.25","-637.75",0.5,9.1602,-0.425,"2.9062","null"
2543767,"Logan Thomas","QB","ARI",-317.5471,5.6911,"null","null",702,65,"null","0.1073","null","null",0.25,13.5562,0,"4.0184","null"
2539308,"Matt Barkley","QB","PHI",-317.5508,5.6874,"null","null",703,66,"null","0.3798","83","-745",0.25,12.405,-3.41,"2.9484","null"
2532917,"Kellen Moore","QB","DET",-317.7579,5.4803,"null","null",704,67,"null","0.5405","436","-393",0,10.1601,0,"4.4691","null"
2508123,"T.J. Yates","QB","ATL",-318.1033,5.1349,"null","null",705,68,"null","0.4229","22","-808",0.25,12.0124,-0.2,"3.9524","null"
2542065,"Matt McGloin","QB","OAK",-318.4934,4.7448,"null","null",706,69,"null","0.2773","null","null",0.5,9.8739,-0.4137,"10.0639","null"
2506895,"Kellen Clemens","QB","SD",-318.5591,4.6791,"null","null",707,70,"null","0.6192","null","null",0,8.5125,-0.2,"4.9357","null"
2550410,"Dustin Vaughan","QB","DAL",-318.9823,4.2559,"null","null",708,71,"null","0.6129","150","-683",0.25,7.7177,-2.8183,"4.8933","null"
2505982,"Matt Schaub","QB","BAL",-319.3743,3.8639,"null","null",709,72,"null","0.4423","null","null",0.25,9.1923,-5.485,"4.1675","null"
2495863,"Tarvaris Jackson","QB","SEA",-319.8161,3.4221,"null","null",710,73,"null","0.2292","null","null",0.25,9.1632,-3.965,"3.4178","null"
2495838,"Bruce Gradkowski","QB","PIT",-319.817,3.4212,"null","null",711,74,"null","0.4874","290","-546",0,11.9296,-6.495,"4.0647","null"
2531332,"Terrelle Pryor","QB","CLE",-320.2736,2.9646,"null","null",712,75,"null","0.0978","null","null",1,13.4223,-1.8482,"6.0468","null"
2539961,"Ryan Nassib","QB","NYG",-320.3351,2.9031,"null","null",713,76,"null","0.3689","226","-612",0.25,11.6555,-9.945,"2.938","null"
2552588,"Brett Hundley","QB","GB",-320.4078,2.8305,"null","null",714,77,"null","0.8425","92.24","-746.76",0.25,6.9125,0,"7.4251","null"
81284,"Chase Daniel","QB","KC",-321.0002,2.238,"null","null",715,78,"null","0.7547","137","-703",0.25,10.5891,-16.615,"3.9568","null"
2506053,"Luke McCown","QB","NO",-321.5003,1.7379,"null","null",716,79,"null","0.5694","null","null",0,5.1836,-2.19,"4.8275","null"
100012,"Titans","DST","TEN",-321.9928,194.294,"null","299",717,22,"null","4.7601","230.73","-611.27",0.5,242.8397,-223.55,"7.2939","3"
2507282,"Matt Moore","QB","MIA",-322.0094,1.2288,"null","null",718,80,"null","0.6601","null","null",0.25,10.0452,-13.285,"3.6605","null"
367,"Matt Flynn","QB","FA",-322.13,1.1082,"null","null",719,81,"null","1.0844","148.5","-695.5",0.5,4.7654,-3.045,"5.3527","null"
2550252,"Connor Shaw","QB","CLE",-323.2089,0.0293,"null","null",720,82,"null","0.0201","null","null",0,0.0531,-0.2327,"6.6232","null"
2506481,"Dan Orlovsky","QB","DET",-323.2199,0.0184,"null","null",721,83,"null","0.0184","81","-765",0,1.1906,-1.88,"6.6355","null"
79557,"Josh Freeman","QB","MIA",-323.2382,0,"null","null",730,84,"null","0","null","null",0.25,0,0,"null","null"
497117,"Mike Kafka","QB","MIN",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
497121,"Thad Lewis","QB","CLE",-323.2382,0,"null","null",730,84,"null","0","null","null",0.3333,0,0,"null","null"
1037347,"Joe Webb","QB","CAR",-323.2382,0,"null","null",730,84,"null","0","null","null",0.25,0,0,"null","null"
2495194,"Jake Locker","QB","FA",-323.2382,0,"null","null",730,84,"null","0","null","null",0.3333,0,0,"null","null"
2506364,"Jason Campbell","QB","FA",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2507237,"Jordan Palmer","QB","FA",-323.2382,0,"null","null",730,84,"null","0","null","null",0.5,0,0,"null","null"
2536006,"Matt Blanchard","QB","GB",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2539258,"Zac Dysert","QB","DEN",-323.2382,0,"null","null",730,84,"null","0","null","null",0.3333,0,0,"null","null"
2539287,"Landry Jones","QB","PIT",-323.2382,0,"null","null",730,84,"null","0","477","-370",0.3333,0,0,"null","null"
2540173,"Tyler Bray","QB","KC",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2541185,"Ryan Griffin","QB","NO",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2541429,"B.J. Daniels","QB","SEA",-323.2382,0,"null","null",730,84,"null","0","null","null",1,0,0,"null","null"
2543587,"Aaron Murray","QB","KC",-323.2382,0,"null","null",730,84,"null","0","null","null",0.25,0,0,"null","null"
2543703,"Tajh Boyd","QB","FA",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2543751,"David Fales","QB","CHI",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2543784,"Keith Wenning","QB","CIN",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2549982,"Garrett Gilbert","QB","DET",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2550247,"Bryn Renner","QB","BAL",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2550376,"Stephen Morris","QB","JAC",-323.2382,0,"null","null",730,84,"null","0","null","null",0,0,0,"null","null"
2553457,"Trevor Siemian","QB","DEN",-323.2382,0,"null","null",730,84,"null","0","125","-722",0.25,0,0,"null","null"
2553501,"Shane Carden","QB","CHI",-323.2382,0,"null","null",730,84,"null","0","35","-812",0,0,0,"null","null"
2553645,"Cody Fajardo","QB","OAK",-323.2382,0,"null","null",730,84,"null","0.0401","25","-822",0,0,0,"null","null"
2553649,"Devin Gardner","QB","PIT",-323.2382,0,"null","null",730,84,"null","0.2404","null","null",0,0,0,"null","null"
2532894,"Ryan Lindley","QB","NE",-323.3184,-0.0802,"null","null",732,85,"null","0.4836","null","null",0.25,0.187,-2.2377,"6.401","null"
2534889,"Matt Simms","QB","BUF",-323.6389,-0.4007,"null","null",733,86,"null","null","null","null",0,-0.0597,-1.335,"6.5213","null"
2543497,"AJ McCarron","QB","CIN",-323.9652,-0.727,"null","null",734,87,"null","null","null","null",0.3333,0.6752,-4.61,"4.6262","null"
100020,"Vikings","DST","MIN",-324.6952,191.5917,"null","290",722,23,"null","6.5678","189.46","-684.54",0.8,246.8012,149.3,"3.837","18"
100015,"Jaguars","DST","JAC",-328.8107,187.4762,"null","296",723,24,"null","6.7205","221.46","-653.54",0.75,221.0955,140.45,"6.9258","5"
100027,"Steelers","DST","PIT",-333.7153,182.5715,"null","291",724,25,"null","5.7945","204.96","-671.04",0.5,283.1681,121.95,"2.9881","22"
100022,"Saints","DST","NO",-337.3471,178.9397,"null","null",725,26,"null","9.7442","218.04","-658.96",0.75,211.7873,-197.85,"6.8113","6"
100031,"Buccaneers","DST","TB",-341.6724,174.6144,"null","298",726,27,"null","11.3808","217.4","-660.6",0.5,255.8247,130.2,"5.0531","15"
100001,"Falcons","DST","ATL",-352.5102,163.7766,"null","303",727,28,"null","163.9049","220.82","-658.18",0.5,192.2868,141.3,"6.6026","8"
100028,"Chargers","DST","SD",-353.5963,162.6906,"null","295",728,29,"null","336.3951","223.19","-656.81",0.5,247.1894,105.95,"2.3457","24"
100005,"Bears","DST","CHI",-679.2341,-162.9472,"null","304",736,31,"null","33.0252","223.79","-657.21",0.5,156.2393,-186.25,"6.738","7"
100032,"Redskins","DST","WAS",-700.7487,-184.4619,"null","null",737,32,"null","null","228.77","-653.23",0.5,165.0209,-249.85,"9.1819","1"
100018,"Raiders","DST","OAK",-723.7698,-207.483,"null","null",738,33,"null","null","230.19","-652.81",0.5,115.5347,-244.65,"8.2315","2"
